id,image_id,geometry,class,bounds,width,height
2589,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1215, 198), (1341, 198), (1341, 298), (1215, 298), (1215, 198)]",Pesawat,"(1215, 198, 1341, 298)",126,100
2590,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1372, 300), (1467, 300), (1467, 393), (1372, 393), (1372, 300)]",Pesawat,"(1372, 300, 1467, 393)",95,93
2591,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1424, 504), (1522, 504), (1522, 588), (1424, 588), (1424, 504)]",Pesawat,"(1424, 504, 1522, 588)",98,84
2592,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(961, 912), (1105, 912), (1105, 1072), (961, 1072), (961, 912)]",Pesawat,"(961, 912, 1105, 1072)",144,160
2593,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1131, 1143), (1311, 1143), (1311, 1293), (1131, 1293), (1131, 1143)]",Pesawat,"(1131, 1143, 1311, 1293)",180,150
2594,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1187, 981), (1291, 981), (1291, 1068), (1187, 1068), (1187, 981)]",Pesawat,"(1187, 981, 1291, 1068)",104,87
2595,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1538, 980), (1721, 980), (1721, 1149), (1538, 1149), (1538, 980)]",Pesawat,"(1538, 980, 1721, 1149)",183,169
2596,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1900, 669), (2049, 669), (2049, 823), (1900, 823), (1900, 669)]",Pesawat,"(1900, 669, 2049, 823)",149,154
2597,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(2084, 755), (2194, 755), (2194, 897), (2084, 897), (2084, 755)]",Pesawat,"(2084, 755, 2194, 897)",110,142
2598,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(2248, 807), (2328, 807), (2328, 909), (2248, 909), (2248, 807)]",Pesawat,"(2248, 807, 2328, 909)",80,102
2599,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(2237, 441), (2360, 441), (2360, 576), (2237, 576), (2237, 441)]",Pesawat,"(2237, 441, 2360, 576)",123,135
2600,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1933, 294), (2007, 294), (2007, 383), (1933, 383), (1933, 294)]",Pesawat,"(1933, 294, 2007, 383)",74,89
2601,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(521, 877), (628, 877), (628, 959), (521, 959), (521, 877)]",Pesawat,"(521, 877, 628, 959)",107,82
2602,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(450, 1024), (557, 1024), (557, 1111), (450, 1111), (450, 1024)]",Pesawat,"(450, 1024, 557, 1111)",107,87
2603,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(332, 1149), (488, 1149), (488, 1297), (332, 1297), (332, 1149)]",Pesawat,"(332, 1149, 488, 1297)",156,148
2604,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(299, 1327), (407, 1327), (407, 1418), (299, 1418), (299, 1327)]",Pesawat,"(299, 1327, 407, 1418)",108,91
2605,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(125, 1492), (215, 1492), (215, 1599), (125, 1599), (125, 1492)]",Pesawat,"(125, 1492, 215, 1599)",90,107
2606,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(24, 1545), (97, 1545), (97, 1646), (24, 1646), (24, 1545)]",Pesawat,"(24, 1545, 97, 1646)",73,101
2607,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(664, 601), (756, 601), (756, 677), (664, 677), (664, 601)]",Pesawat,"(664, 601, 756, 677)",92,76
2608,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(1244, 847), (1358, 847), (1358, 929), (1244, 929), (1244, 847)]",Pesawat,"(1244, 847, 1358, 929)",114,82
2609,7ab2461e-fad4-4d90-a260-8317bbc4e958.jpg,"[(662, 1114), (834, 1114), (834, 1261), (662, 1261), (662, 1114)]",Pesawat,"(662, 1114, 834, 1261)",172,147
2610,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(397, 1694), (491, 1694), (491, 1813), (397, 1813), (397, 1694)]",Pesawat,"(397, 1694, 491, 1813)",94,119
2611,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(505, 1664), (590, 1664), (590, 1773), (505, 1773), (505, 1664)]",Pesawat,"(505, 1664, 590, 1773)",85,109
2612,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(610, 1616), (680, 1616), (680, 1709), (610, 1709), (610, 1616)]",Pesawat,"(610, 1616, 680, 1709)",70,93
2613,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(310, 1407), (397, 1407), (397, 1500), (310, 1500), (310, 1407)]",Pesawat,"(310, 1407, 397, 1500)",87,93
2614,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(2066, 12), (2137, 12), (2137, 76), (2066, 76), (2066, 12)]",Pesawat,"(2066, 12, 2137, 76)",71,64
2615,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1963, 199), (2072, 199), (2072, 304), (1963, 304), (1963, 199)]",Pesawat,"(1963, 199, 2072, 304)",109,105
2616,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(2423, 378), (2489, 378), (2489, 445), (2423, 445), (2423, 378)]",Pesawat,"(2423, 378, 2489, 445)",66,67
2617,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1978, 477), (2033, 477), (2033, 559), (1978, 559), (1978, 477)]",Pesawat,"(1978, 477, 2033, 559)",55,82
2618,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1885, 441), (1950, 441), (1950, 526), (1885, 526), (1885, 441)]",Pesawat,"(1885, 441, 1950, 526)",65,85
2619,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(744, 821), (819, 821), (819, 877), (744, 877), (744, 821)]",Pesawat,"(744, 821, 819, 877)",75,56
2620,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1435, 2291), (1563, 2291), (1563, 2397), (1435, 2397), (1435, 2291)]",Pesawat,"(1435, 2291, 1563, 2397)",128,106
2621,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1155, 2091), (1279, 2091), (1279, 2195), (1155, 2195), (1155, 2091)]",Pesawat,"(1155, 2091, 1279, 2195)",124,104
2622,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(237, 1618), (326, 1618), (326, 1680), (237, 1680), (237, 1618)]",Pesawat,"(237, 1618, 326, 1680)",89,62
2623,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(593, 1025), (716, 1025), (716, 1133), (593, 1133), (593, 1025)]",Pesawat,"(593, 1025, 716, 1133)",123,108
2624,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(457, 1073), (524, 1073), (524, 1147), (457, 1147), (457, 1073)]",Pesawat,"(457, 1073, 524, 1147)",67,74
2625,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(500, 1252), (624, 1252), (624, 1351), (500, 1351), (500, 1252)]",Pesawat,"(500, 1252, 624, 1351)",124,99
2626,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(411, 1338), (507, 1338), (507, 1445), (411, 1445), (411, 1338)]",Pesawat,"(411, 1338, 507, 1445)",96,107
2627,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1778, 701), (1835, 701), (1835, 753), (1778, 753), (1778, 701)]",Pesawat,"(1778, 701, 1835, 753)",57,52
2628,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(2094, 1137), (2166, 1137), (2166, 1202), (2094, 1202), (2094, 1137)]",Pesawat,"(2094, 1137, 2166, 1202)",72,65
2629,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(2100, 1250), (2169, 1250), (2169, 1304), (2100, 1304), (2100, 1250)]",Pesawat,"(2100, 1250, 2169, 1304)",69,54
2630,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1857, 1175), (1930, 1175), (1930, 1242), (1857, 1242), (1857, 1175)]",Pesawat,"(1857, 1175, 1930, 1242)",73,67
2631,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1729, 1658), (1800, 1658), (1800, 1725), (1729, 1725), (1729, 1658)]",Pesawat,"(1729, 1658, 1800, 1725)",71,67
2632,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1560, 1142), (1678, 1142), (1678, 1243), (1560, 1243), (1560, 1142)]",Pesawat,"(1560, 1142, 1678, 1243)",118,101
2633,ef8ff443-e09b-405d-a432-3b5bde0a278b.jpg,"[(1427, 1472), (1490, 1472), (1490, 1530), (1427, 1530), (1427, 1472)]",Pesawat,"(1427, 1472, 1490, 1530)",63,58
2634,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(751, 206), (790, 206), (790, 268), (751, 268), (751, 206)]",Pesawat,"(751, 206, 790, 268)",39,62
2635,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(533, 223), (579, 223), (579, 284), (533, 284), (533, 223)]",Pesawat,"(533, 223, 579, 284)",46,61
2636,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(382, 325), (444, 325), (444, 368), (382, 368), (382, 325)]",Pesawat,"(382, 325, 444, 368)",62,43
2637,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(811, 284), (887, 284), (887, 341), (811, 341), (811, 284)]",Pesawat,"(811, 284, 887, 341)",76,57
2638,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1056, 334), (1111, 334), (1111, 409), (1056, 409), (1056, 334)]",Pesawat,"(1056, 334, 1111, 409)",55,75
2639,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(858, 367), (902, 367), (902, 431), (858, 431), (858, 367)]",Pesawat,"(858, 367, 902, 431)",44,64
2640,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(779, 381), (836, 381), (836, 449), (779, 449), (779, 381)]",Pesawat,"(779, 381, 836, 449)",57,68
2641,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(713, 395), (768, 395), (768, 464), (713, 464), (713, 395)]",Pesawat,"(713, 395, 768, 464)",55,69
2642,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(654, 425), (715, 425), (715, 492), (654, 492), (654, 425)]",Pesawat,"(654, 425, 715, 492)",61,67
2643,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1691, 388), (1771, 388), (1771, 481), (1691, 481), (1691, 388)]",Pesawat,"(1691, 388, 1771, 481)",80,93
2644,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1780, 415), (1857, 415), (1857, 482), (1780, 482), (1780, 415)]",Pesawat,"(1780, 415, 1857, 482)",77,67
2645,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2415, 629), (2477, 629), (2477, 718), (2415, 718), (2415, 629)]",Pesawat,"(2415, 629, 2477, 718)",62,89
2646,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(157, 1466), (239, 1466), (239, 1519), (157, 1519), (157, 1466)]",Pesawat,"(157, 1466, 239, 1519)",82,53
2647,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(286, 1648), (348, 1648), (348, 1701), (286, 1701), (286, 1648)]",Pesawat,"(286, 1648, 348, 1701)",62,53
2648,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(347, 1697), (409, 1697), (409, 1754), (347, 1754), (347, 1697)]",Pesawat,"(347, 1697, 409, 1754)",62,57
2649,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(959, 1782), (1046, 1782), (1046, 1835), (959, 1835), (959, 1782)]",Pesawat,"(959, 1782, 1046, 1835)",87,53
2650,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1623, 1711), (1693, 1711), (1693, 1790), (1623, 1790), (1623, 1711)]",Pesawat,"(1623, 1711, 1693, 1790)",70,79
2651,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1717, 1709), (1783, 1709), (1783, 1788), (1717, 1788), (1717, 1709)]",Pesawat,"(1717, 1709, 1783, 1788)",66,79
2652,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1792, 1689), (1872, 1689), (1872, 1781), (1792, 1781), (1792, 1689)]",Pesawat,"(1792, 1689, 1872, 1781)",80,92
2653,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(954, 1691), (1016, 1691), (1016, 1762), (954, 1762), (954, 1691)]",Pesawat,"(954, 1691, 1016, 1762)",62,71
2654,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(502, 418), (543, 418), (543, 493), (502, 493), (502, 418)]",Pesawat,"(502, 418, 543, 493)",41,75
2655,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(447, 419), (488, 419), (488, 480), (447, 480), (447, 419)]",Pesawat,"(447, 419, 488, 480)",41,61
2656,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(391, 413), (437, 413), (437, 470), (391, 470), (391, 413)]",Pesawat,"(391, 413, 437, 470)",46,57
2657,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(248, 468), (308, 468), (308, 514), (248, 514), (248, 468)]",Pesawat,"(248, 468, 308, 514)",60,46
2658,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(225, 518), (305, 518), (305, 562), (225, 562), (225, 518)]",Pesawat,"(225, 518, 305, 562)",80,44
2659,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(352, 582), (419, 582), (419, 630), (352, 630), (352, 582)]",Pesawat,"(352, 582, 419, 630)",67,48
2660,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(456, 595), (520, 595), (520, 637), (456, 637), (456, 595)]",Pesawat,"(456, 595, 520, 637)",64,42
2661,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(440, 663), (498, 663), (498, 709), (440, 709), (440, 663)]",Pesawat,"(440, 663, 498, 709)",58,46
2662,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(221, 831), (272, 831), (272, 910), (221, 910), (221, 831)]",Pesawat,"(221, 831, 272, 910)",51,79
2663,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(354, 874), (424, 874), (424, 927), (354, 927), (354, 874)]",Pesawat,"(354, 874, 424, 927)",70,53
2664,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(327, 1005), (391, 1005), (391, 1054), (327, 1054), (327, 1005)]",Pesawat,"(327, 1005, 391, 1054)",64,49
2665,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(298, 1069), (365, 1069), (365, 1119), (298, 1119), (298, 1069)]",Pesawat,"(298, 1069, 365, 1119)",67,50
2666,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(309, 1137), (383, 1137), (383, 1188), (309, 1188), (309, 1137)]",Pesawat,"(309, 1137, 383, 1188)",74,51
2667,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(352, 1181), (410, 1181), (410, 1245), (352, 1245), (352, 1181)]",Pesawat,"(352, 1181, 410, 1245)",58,64
2668,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(516, 1534), (581, 1534), (581, 1596), (516, 1596), (516, 1534)]",Pesawat,"(516, 1534, 581, 1596)",65,62
2669,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(629, 1601), (687, 1601), (687, 1673), (629, 1673), (629, 1601)]",Pesawat,"(629, 1601, 687, 1673)",58,72
2670,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(682, 1657), (741, 1657), (741, 1719), (682, 1719), (682, 1657)]",Pesawat,"(682, 1657, 741, 1719)",59,62
2671,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(742, 1668), (799, 1668), (799, 1743), (742, 1743), (742, 1668)]",Pesawat,"(742, 1668, 799, 1743)",57,75
2672,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(808, 1659), (863, 1659), (863, 1727), (808, 1727), (808, 1659)]",Pesawat,"(808, 1659, 863, 1727)",55,68
2673,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(879, 1660), (937, 1660), (937, 1747), (879, 1747), (879, 1660)]",Pesawat,"(879, 1660, 937, 1747)",58,87
2674,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1954, 388), (2053, 388), (2053, 502), (1954, 502), (1954, 388)]",Pesawat,"(1954, 388, 2053, 502)",99,114
2675,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2047, 450), (2136, 450), (2136, 540), (2047, 540), (2047, 450)]",Pesawat,"(2047, 450, 2136, 540)",89,90
2676,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2110, 518), (2186, 518), (2186, 591), (2110, 591), (2110, 518)]",Pesawat,"(2110, 518, 2186, 591)",76,73
2677,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2177, 576), (2256, 576), (2256, 658), (2177, 658), (2177, 576)]",Pesawat,"(2177, 576, 2256, 658)",79,82
2678,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2261, 702), (2371, 702), (2371, 782), (2261, 782), (2261, 702)]",Pesawat,"(2261, 702, 2371, 782)",110,80
2679,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2288, 789), (2389, 789), (2389, 865), (2288, 865), (2288, 789)]",Pesawat,"(2288, 789, 2389, 865)",101,76
2680,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2311, 869), (2417, 869), (2417, 940), (2311, 940), (2311, 869)]",Pesawat,"(2311, 869, 2417, 940)",106,71
2681,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2315, 947), (2438, 947), (2438, 1051), (2315, 1051), (2315, 947)]",Pesawat,"(2315, 947, 2438, 1051)",123,104
2682,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2324, 1060), (2435, 1060), (2435, 1142), (2324, 1142), (2324, 1060)]",Pesawat,"(2324, 1060, 2435, 1142)",111,82
2683,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2335, 1149), (2428, 1149), (2428, 1217), (2335, 1217), (2335, 1149)]",Pesawat,"(2335, 1149, 2428, 1217)",93,68
2684,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2247, 1344), (2351, 1344), (2351, 1419), (2247, 1419), (2247, 1344)]",Pesawat,"(2247, 1344, 2351, 1419)",104,75
2685,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2229, 1439), (2326, 1439), (2326, 1521), (2229, 1521), (2229, 1439)]",Pesawat,"(2229, 1439, 2326, 1521)",97,82
2686,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2191, 1518), (2288, 1518), (2288, 1604), (2191, 1604), (2191, 1518)]",Pesawat,"(2191, 1518, 2288, 1604)",97,86
2687,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2152, 1587), (2225, 1587), (2225, 1674), (2152, 1674), (2152, 1587)]",Pesawat,"(2152, 1587, 2225, 1674)",73,87
2688,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2068, 1632), (2137, 1632), (2137, 1718), (2068, 1718), (2068, 1632)]",Pesawat,"(2068, 1632, 2137, 1718)",69,86
2689,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1989, 1689), (2057, 1689), (2057, 1773), (1989, 1773), (1989, 1689)]",Pesawat,"(1989, 1689, 2057, 1773)",68,84
2690,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1886, 1693), (1961, 1693), (1961, 1791), (1886, 1791), (1886, 1693)]",Pesawat,"(1886, 1693, 1961, 1791)",75,98
2691,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(945, 1896), (1029, 1896), (1029, 1960), (945, 1960), (945, 1896)]",Pesawat,"(945, 1896, 1029, 1960)",84,64
2692,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(992, 1997), (1060, 1997), (1060, 2099), (992, 2099), (992, 1997)]",Pesawat,"(992, 1997, 1060, 2099)",68,102
2693,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(479, 2031), (615, 2031), (615, 2163), (479, 2163), (479, 2031)]",Pesawat,"(479, 2031, 615, 2163)",136,132
2694,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(280, 2436), (419, 2436), (419, 2550), (280, 2550), (280, 2436)]",Pesawat,"(280, 2436, 419, 2550)",139,114
2695,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2234, 2020), (2303, 2020), (2303, 2122), (2234, 2122), (2234, 2020)]",Pesawat,"(2234, 2020, 2303, 2122)",69,102
2696,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2379, 2215), (2456, 2215), (2456, 2290), (2379, 2290), (2379, 2215)]",Pesawat,"(2379, 2215, 2456, 2290)",77,75
2697,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2324, 2344), (2425, 2344), (2425, 2417), (2324, 2417), (2324, 2344)]",Pesawat,"(2324, 2344, 2425, 2417)",101,73
2698,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2075, 2047), (2148, 2047), (2148, 2143), (2075, 2143), (2075, 2047)]",Pesawat,"(2075, 2047, 2148, 2143)",73,96
2699,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2013, 1981), (2070, 1981), (2070, 2073), (2013, 2073), (2013, 1981)]",Pesawat,"(2013, 1981, 2070, 2073)",57,92
2700,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1916, 1974), (1990, 1974), (1990, 2070), (1916, 2070), (1916, 1974)]",Pesawat,"(1916, 1974, 1990, 2070)",74,96
2701,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1832, 1952), (1897, 1952), (1897, 2054), (1832, 2054), (1832, 1952)]",Pesawat,"(1832, 1952, 1897, 2054)",65,102
2702,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1728, 1936), (1806, 1936), (1806, 2032), (1728, 2032), (1728, 1936)]",Pesawat,"(1728, 1936, 1806, 2032)",78,96
2703,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(1627, 1929), (1698, 1929), (1698, 2036), (1627, 2036), (1627, 1929)]",Pesawat,"(1627, 1929, 1698, 2036)",71,107
2704,56e2d3d3-6b16-401f-a300-847272373df5.jpg,"[(2317, 2513), (2401, 2513), (2401, 2557), (2317, 2557), (2317, 2513)]",Truncated_Pesawat,"(2317, 2513, 2401, 2557)",84,44
2705,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(158, 216), (226, 216), (226, 303), (158, 303), (158, 216)]",Pesawat,"(158, 216, 226, 303)",68,87
2706,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(288, 540), (380, 540), (380, 608), (288, 608), (288, 540)]",Pesawat,"(288, 540, 380, 608)",92,68
2707,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(1032, 592), (1081, 592), (1081, 665), (1032, 665), (1032, 592)]",Pesawat,"(1032, 592, 1081, 665)",49,73
2708,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(965, 641), (1004, 641), (1004, 697), (965, 697), (965, 641)]",Pesawat,"(965, 641, 1004, 697)",39,56
2709,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(1641, 723), (1687, 723), (1687, 797), (1641, 797), (1641, 723)]",Pesawat,"(1641, 723, 1687, 797)",46,74
2710,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(1714, 709), (1779, 709), (1779, 791), (1714, 791), (1714, 709)]",Pesawat,"(1714, 709, 1779, 791)",65,82
2711,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(1795, 694), (1866, 694), (1866, 780), (1795, 780), (1795, 694)]",Pesawat,"(1795, 694, 1866, 780)",71,86
2712,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(1886, 713), (1941, 713), (1941, 783), (1886, 783), (1886, 713)]",Pesawat,"(1886, 713, 1941, 783)",55,70
2713,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2329, 84), (2415, 84), (2415, 162), (2329, 162), (2329, 84)]",Pesawat,"(2329, 84, 2415, 162)",86,78
2714,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2380, 174), (2468, 174), (2468, 243), (2380, 243), (2380, 174)]",Pesawat,"(2380, 174, 2468, 243)",88,69
2715,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2325, 328), (2405, 328), (2405, 388), (2325, 388), (2325, 328)]",Pesawat,"(2325, 328, 2405, 388)",80,60
2716,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2259, 411), (2344, 411), (2344, 476), (2259, 476), (2259, 411)]",Pesawat,"(2259, 411, 2344, 476)",85,65
2717,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2228, 490), (2294, 490), (2294, 556), (2228, 556), (2228, 490)]",Pesawat,"(2228, 490, 2294, 556)",66,66
2718,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2151, 539), (2220, 539), (2220, 612), (2151, 612), (2151, 539)]",Pesawat,"(2151, 539, 2220, 612)",69,73
2719,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2052, 680), (2111, 680), (2111, 760), (2052, 760), (2052, 680)]",Pesawat,"(2052, 680, 2111, 760)",59,80
2720,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(1960, 683), (2026, 683), (2026, 771), (1960, 771), (1960, 683)]",Pesawat,"(1960, 683, 2026, 771)",66,88
2721,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2168, 761), (2246, 761), (2246, 860), (2168, 860), (2168, 761)]",Pesawat,"(2168, 761, 2246, 860)",78,99
2722,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2322, 717), (2383, 717), (2383, 793), (2322, 793), (2322, 717)]",Pesawat,"(2322, 717, 2383, 793)",61,76
2723,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2375, 1071), (2445, 1071), (2445, 1137), (2375, 1137), (2375, 1071)]",Pesawat,"(2375, 1071, 2445, 1137)",70,66
2724,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2473, 1210), (2529, 1210), (2529, 1271), (2473, 1271), (2473, 1210)]",Pesawat,"(2473, 1210, 2529, 1271)",56,61
2725,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2277, 1361), (2353, 1361), (2353, 1423), (2277, 1423), (2277, 1361)]",Pesawat,"(2277, 1361, 2353, 1423)",76,62
2726,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2297, 1455), (2373, 1455), (2373, 1519), (2297, 1519), (2297, 1455)]",Pesawat,"(2297, 1455, 2373, 1519)",76,64
2727,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2306, 1553), (2389, 1553), (2389, 1626), (2306, 1626), (2306, 1553)]",Pesawat,"(2306, 1553, 2389, 1626)",83,73
2728,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2299, 1667), (2365, 1667), (2365, 1724), (2299, 1724), (2299, 1667)]",Pesawat,"(2299, 1667, 2365, 1724)",66,57
2729,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2461, 2023), (2510, 2023), (2510, 2092), (2461, 2092), (2461, 2023)]",Pesawat,"(2461, 2023, 2510, 2092)",49,69
2730,4a0821b7-3689-4b0e-9397-389254ea9a32.jpg,"[(2409, 2101), (2484, 2101), (2484, 2172), (2409, 2172), (2409, 2101)]",Pesawat,"(2409, 2101, 2484, 2172)",75,71
